fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,type_white
0.45697027,-0.6061124,0.012504628,1.4110165,-0.061606303,0.6408443,0.3937219,1.2265228,-1.2943237,0.062472384,-1.4136332,0.57372123
-0.32144144,0.111836664,0.012504628,-0.7613834,0.30894804,-1.4859267,-1.8982272,-0.6289445,0.87238616,0.12998705,1.9250045,-1.743007
-0.94417095,-0.6061124,-0.3323032,-0.74049497,-0.23263139,0.52890897,0.957894,-0.29761392,2.6057558,0.062472384,-0.41204208,0.57372123
1.0018584,-0.6061124,0.4952357,1.0350242,-0.34664813,-0.59044427,0.4642434,0.8951922,-0.118109085,-0.005042669,-0.41204208,0.57372123
0.45697027,-0.36679608,0.012504628,0.74258584,-0.5746816,0.19310296,-0.011776766,0.16625293,-0.30382696,-0.95024866,-0.1616441,0.57372123
-0.24360035,-0.24713784,-0.12541842,1.066357,-0.5461774,-1.4859267,-1.5456196,-0.9470235,-0.922888,-1.4228516,1.8415382,0.57372123
-0.24360035,-0.9052578,0.08146636,-0.80316037,-0.489169,-0.19867066,-0.3114932,-1.6229562,-0.7990761,-0.47764543,1.5076748,0.57372123
0.14560549,-0.9052578,-0.12541842,1.5363474,-0.09011054,1.004634,1.6983699,1.2928008,-0.4895448,-0.27510127,-1.1632352,0.57372123
1.3132226,-0.24713784,0.2193894,-0.17650652,-0.68869823,0.081167646,0.57002574,-0.039177194,-0.42763886,-0.5451603,0.8399471,0.57372123
-0.16575927,0.05200746,-0.056456894,-0.7613834,0.3659563,-0.87028253,0.816851,-0.09879972,-0.24192101,-0.41013077,-0.91283804,0.57372123
0.6126525,-0.72577053,0.012504628,1.0350242,-0.37515226,1.8161651,1.5044357,0.762656,-0.6752642,-0.005042669,-0.8293718,0.57372123
0.6126525,1.6673927,0.2193894,-0.5524988,0.85052747,-0.142703,-1.1224905,0.762656,0.5628564,0.60259,0.25568563,-1.743007
-0.94417095,-0.48645428,0.7021205,-0.051175766,-0.83121914,2.2079387,1.098937,-1.0928113,1.1200114,-0.8827338,1.5076748,0.57372123
2.5586817,-0.6061124,0.7021205,-0.7613834,0.5939898,-1.3739915,-1.6514019,0.9614701,-0.05620313,3.5057225,0.25568563,-1.743007
-1.1776946,-0.72577053,-0.81503433,2.2047782,-0.34664813,0.5848766,-0.047037523,1.2994168,0.0057028197,-0.47764543,-1.3301678,0.57372123
3.1035697,1.9665382,1.5986214,-0.6569411,0.793519,-1.3739915,-1.8100753,1.7566677,-0.30382696,1.2102222,-0.8293718,-1.743007
-0.7106473,-0.8454287,0.35731265,1.3274628,-0.3181439,1.5363268,0.2526789,0.16295484,-0.118109085,-1.2203075,0.25568563,0.57372123
-0.86632985,-0.42662507,0.012504628,-0.9076026,-0.63168985,-0.36657363,-0.099928655,-1.6229562,0.87238616,-0.8827338,1.6746064,0.57372123
-1.0998532,2.0263672,-2.056343,-0.7613834,0.87903154,-0.5344766,-0.3820147,-0.09879972,1.9866949,-0.07255732,-0.41204208,-1.743007
4.0376635,0.47081098,1.1848518,-0.17650652,0.47997305,-0.6464119,-1.281164,1.0277284,-1.2324177,0.53507537,-0.8293718,-1.743007
1.0018584,0.59046924,1.2538133,-0.74049497,8.91721,-0.87028253,-1.3693159,0.5439742,-1.2943237,3.8432965,-0.91283804,-1.743007
0.30128768,-0.0078215655,0.4952357,0.45014733,-0.46066487,0.80874723,1.751261,0.59700054,-0.6752642,-0.005042669,-1.0797697,0.57372123
0.45697027,-1.084745,0.633159,-0.78227186,-0.8597233,-0.08673533,0.42898268,-1.2253476,-1.2324177,1.6828252,1.6746064,0.57372123
-1.489059,2.2357688,-0.88399595,-0.8240488,2.9883409,-1.3180238,-0.9461868,-0.24790543,2.4819424,0.53507537,0.42261735,-1.743007
-0.16575927,-0.72577053,-0.056456894,-0.57338727,-0.7457066,0.5848766,0.35846114,-1.6229562,-0.3657329,-1.0852779,1.8415382,0.57372123
-0.16575927,-0.72577053,-0.26334167,-0.8240488,-0.5461774,-0.08673533,-0.011776766,-0.6620835,-0.6752642,0.12998705,0.0052876365,0.57372123
-0.94417095,-0.48645428,-0.19438015,-0.48983344,-0.43216062,0.36100593,0.49950418,-1.7422209,0.0057028197,-0.95024866,1.9250045,0.57372123
-0.477124,-0.24713784,-0.539188,-0.88671416,-0.63168985,-0.7583472,0.094005495,-0.46326935,-0.5514508,-1.1527926,-1.0797697,0.57372123
0.84617615,0.88961464,-0.6081496,0.251707,-0.63168985,-1.3739915,0.7463295,-0.41689846,-1.0466999,-0.34261614,0.58954906,0.57372123
-0.78848875,-1.084745,0.08146636,-0.9076026,0.023906197,-0.5344766,-0.59357923,-1.2253476,0.62476236,-0.47764543,0.33915108,0.57372123
0.2234466,-0.21722333,0.5641975,2.8105435,0.080914564,0.7527796,0.957894,1.7566677,-1.4181356,-0.47764543,-1.2467015,0.57372123
-0.94417095,-0.6061124,0.633159,-0.8658258,-0.5746816,0.6408443,0.041114364,-1.4970359,-1.1086059,0.73761934,1.0347012,0.57372123
4.2711873,1.5477347,2.2882369,-0.6569411,0.1949313,-1.3739915,-1.5985107,1.6572706,-1.1705118,0.26501635,-0.49550834,-1.743007
-0.78848875,-0.72577053,-0.81503433,3.2074242,-0.6031857,1.5363268,1.2047192,1.8295419,-0.6752642,-0.005042669,-1.2467015,0.57372123
-0.7106473,-0.48645428,1.1848518,-0.8240488,-0.11861467,0.19310296,0.3232004,-0.76148075,-1.4181356,0.53507537,-0.5789738,0.57372123
-0.6328062,-1.2642323,1.0469285,-0.80316037,1.0215524,0.52890897,0.7463295,-0.6289445,-0.05620313,-1.1527926,-0.5789738,0.57372123
-0.16575927,1.3084182,-1.0219191,-0.78227186,0.25193956,-0.87028253,-1.6161412,0.14638534,1.3676353,1.0076783,0.047020767,-1.743007
-0.08791816,0.17166568,0.012504628,-0.8449373,-0.5461774,-0.19867066,0.1821574,-0.9602752,-0.18001504,0.60259,1.2572769,0.57372123
-0.16575927,-0.06765059,0.012504628,-0.88671416,-0.09011054,0.4169736,0.3937219,-1.3578837,-0.5514508,-1.6929104,0.58954906,0.57372123
-0.78848875,0.59046924,-0.9529575,0.47103578,1.1355692,-0.142703,1.6631091,0.9979072,2.1105068,1.2777373,-1.0797697,0.57372123
-1.7225826,0.6802129,-0.9529575,-0.74049497,-0.5746816,0.1371353,-0.17045015,-2.3982663,-0.05620313,2.0203989,2.9265957,0.57372123
-1.0998532,0.111836664,1.2538133,-0.9284912,2.019199,1.8161651,1.098937,-0.85424227,-0.7371701,-0.5451603,-0.66244006,0.57372123
-0.7106473,-1.084745,-0.6771112,-0.8658258,-0.28963977,-0.7023796,-0.87566525,-0.5394811,2.4200366,0.12998705,-0.1616441,0.57372123
-0.477124,1.0691017,0.8400437,1.4110165,-0.23263139,1.3124561,2.2801723,0.9283312,0.25332662,0.062472384,-0.9963035,0.57372123
0.14560549,1.7870508,-1.7115351,-0.7613834,1.2495859,-1.2620561,-1.6337715,0.46446434,0.50095046,0.332531,-0.7459055,-1.743007
0.30128768,7.410985,-2.1942663,-0.6987181,2.3042405,-1.4299592,-1.8805969,0.020465085,1.7390711,-0.8827338,0.33915108,-1.743007
0.14560549,0.94944364,1.0469285,-0.7196065,0.85052747,-0.5344766,-0.7522526,0.762656,0.87238616,0.26501635,-1.1632352,-1.743007
-0.24360035,1.5776492,-1.3667271,1.0976896,0.47997305,0.52890897,-0.57594883,1.5247343,1.4295412,-0.07255732,-0.91283804,-1.743007
-0.94417095,-0.5462833,0.5641975,0.05326654,-0.11861467,1.4243915,0.6405472,-0.23797163,-0.3657329,2.3579726,0.0052876365,0.57372123
-0.3992829,-0.30696705,1.1848518,-0.15561807,-0.63168985,0.24907061,0.71106875,-0.06568048,-0.5514508,-0.5451603,-0.49550834,0.57372123
-1.2555357,-0.48645428,-0.9529575,-0.8449373,-0.63168985,-0.7023796,0.34083077,-0.9801625,0.62476236,-1.2203075,-0.24511036,0.57372123
0.067764394,-0.8454287,-0.40126494,-0.80316037,-0.46066487,0.30503827,0.12926625,-0.7680967,0.74857426,-0.61267495,0.25568563,0.57372123
0.2234466,0.47081098,0.15042788,-0.23917183,-0.46066487,0.19310296,-0.13518941,-1.0431029,-0.4895448,-0.5451603,1.9250045,0.57372123
-0.7106473,-0.72577053,0.7710822,-0.18695068,-0.51767325,0.025199985,0.2526789,-0.9602752,0.8104802,-1.3553368,0.8399471,0.57372123
-0.5549651,0.7101274,-0.539188,1.2647973,-0.14711891,1.4243915,0.9755244,0.3915704,-0.860982,0.19750169,-0.5789738,0.57372123
-0.010077068,-0.6659414,-0.47022644,2.789655,0.8220233,-0.6464119,-0.08229828,1.9024556,-0.7371701,-0.14007197,-1.4970995,0.57372123
-0.477124,-0.18730882,-1.7115351,-0.8240488,-0.6601941,1.3684238,0.49950418,-0.86751366,-0.3657329,-0.74770445,-0.41204208,0.57372123
-0.3992829,-0.18730882,-0.12541842,-0.6987181,-0.51767325,-0.7023796,0.2526789,-0.6289445,0.87238616,0.6701047,0.088753894,0.57372123
-1.0998532,0.35115293,0.7021205,-0.2182834,-0.26113564,0.44495744,2.2801723,-0.33073315,0.19142069,0.26501635,-0.7459055,0.57372123
0.45697027,0.5306402,1.1848518,1.5781243,-0.6601941,0.36100593,0.7463295,0.26566988,-0.4895448,-1.2203075,0.67301536,0.57372123
-0.5549651,-1.2044032,0.08146636,0.45014733,-0.17562304,1.2564886,1.2928711,0.63011974,0.19142069,-0.27510127,-1.580565,0.57372123
0.067764394,-0.72577053,-0.12541842,0.5754781,-0.26113564,0.6408443,1.6102179,0.63011974,0.6866683,-0.47764543,-0.8293718,0.57372123
-0.477124,-0.7855997,-0.19438015,-0.7613834,-0.8597233,0.24907061,0.21741815,-0.9503414,0.93429214,-0.34261614,0.58954906,0.57372123
0.2234466,0.35115293,4.701893,2.9358745,-0.43216062,0.1371353,0.57002574,0.9945894,0.12951472,-1.0177633,1.2572769,0.57372123
-1.7225826,-0.6061124,-0.88399595,-0.092952654,-0.37515226,-0.7583472,-0.25860205,-0.105435416,2.7914739,0.26501635,-0.41204208,0.57372123
0.7683346,2.3255126,-0.7460728,-0.78227186,0.5084773,-1.4299592,-1.8100753,0.6963977,-0.118109085,-0.07255732,-0.8293718,-1.743007
-0.3992829,0.82978547,-2.056343,-0.67782956,0.67950225,0.30503827,-0.08229828,0.17950457,-0.7371701,-0.005042669,-0.66244006,-1.743007
-0.16575927,-0.8454287,0.42627418,0.55458975,-0.17562304,0.6408443,1.0107851,0.38163662,0.50095046,0.062472384,-0.5789738,0.57372123
0.37912878,-0.48645428,1.3227748,-0.5942758,-0.3181439,-0.2546383,0.7639599,-1.139202,-1.3562297,-0.20758662,0.58954906,0.57372123
1.5467464,-1.2044032,0.35731265,-0.9076026,-0.63168985,0.30503827,-0.5583185,-1.106063,-1.0466999,0.12998705,0.9234134,0.57372123
-0.32144144,-0.18730882,-0.12541842,0.53370124,-0.80271494,0.1371353,0.11163587,-1.0133015,-0.5514508,0.6701047,1.7580727,0.57372123
-0.5549651,-0.42662507,-0.40126494,0.5754781,-0.40365648,-0.5344766,0.30557,0.47108027,1.3057293,0.73761934,-0.5789738,0.57372123
0.5348114,-1.3240614,1.1848518,-0.051175766,-0.20412728,0.1371353,0.6405472,0.16625293,-0.24192101,-0.41013077,0.088753894,0.57372123
-1.0998532,-0.6061124,-0.40126494,0.96191466,-0.489169,1.8161651,0.816851,-0.3141834,0.6866683,-0.20758662,0.58954906,0.57372123
-0.08791816,-1.3240614,0.012504628,0.86791664,-0.061606303,1.8721328,0.816851,0.49760333,1.1200114,-0.8152191,-0.91283804,0.57372123
2.4029994,0.41098195,0.7021205,-0.6360526,4.470558,-1.3739915,-1.792445,1.5578732,-0.18001504,0.60259,-0.8293718,-1.743007
-1.0998532,-1.1445742,-0.056456894,0.095043525,-0.5746816,-1.3180238,-0.7522526,-1.0530565,-0.118109085,-0.6801896,1.1738106,0.57372123
-1.6447415,-0.6659414,-0.9529575,-0.9284912,-0.09011054,-0.98221785,-0.29386282,-1.702466,0.0057028197,-0.95024866,0.8399471,0.57372123
0.5348114,-0.24713784,1.9434292,-0.7509392,-0.23263139,-0.98221785,-0.17045015,-0.45997125,0.12951472,-0.27510127,1.1320783,0.57372123
0.37912878,1.9366237,-2.1942663,-0.6360526,0.9645442,-1.2620561,-1.704293,0.8951922,0.31523257,1.3452519,-0.9963035,-1.743007
-0.16575927,-0.18730882,0.2193894,-0.80316037,0.1949313,-0.98221785,0.058744743,-0.9470235,0.0057028197,-0.20758662,0.17221937,0.57372123
-0.32144144,1.7272217,-1.9184197,-0.8658258,0.05241033,-0.31060597,0.30557,-0.6587657,-0.30382696,-0.95024866,-0.24511036,0.57372123
-0.7106473,-0.9052578,-0.7460728,-0.7613834,-0.20412728,0.24907061,0.83448136,-0.76148075,0.5628564,-0.20758662,-0.1616441,0.57372123
1.1575406,1.1887602,-0.40126494,-0.6151642,1.1640733,-1.3180238,-1.4927285,0.9614701,0.31523257,0.4675607,-0.9963035,-1.743007
0.6126525,0.5306402,0.5641975,1.4527934,3.18787,-0.08673533,1.3105015,1.4584761,-0.922888,0.73761934,-1.0797697,0.57372123
-0.3992829,0.17166568,-0.47022644,-0.6151642,-0.80271494,-0.36657363,-0.5583185,-1.2584866,-0.4895448,-1.1527926,1.0068789,0.57372123
-0.78848875,-0.24713784,0.7021205,-0.67782956,-0.5746816,-0.142703,0.21741815,-1.5235392,-0.5514508,-1.0177633,0.9234134,0.57372123
1.0796998,-0.18730882,-0.12541842,-0.9493796,-0.3181439,-0.8143149,-0.11755903,-0.7316596,-1.6657593,-0.95024866,-0.32857582,0.57372123
-0.86632985,-0.72577053,-0.6081496,-0.48983344,-0.11861467,-0.87028253,-0.20571092,0.03371673,-0.4895448,-0.74770445,-1.4970995,0.57372123
0.6126525,-0.42662507,1.7365443,1.0350242,-0.09011054,-0.7023796,0.3232004,0.8686889,-0.6133582,1.0076783,-1.2467015,0.57372123
-0.78848875,-0.36679608,0.7710822,1.5781243,-0.489169,1.8721328,2.0686078,0.9117617,-0.860982,-1.0177633,-1.3301678,0.57372123
-1.0998532,-0.30696705,-0.3323032,-0.80316037,0.16642706,-0.7583472,0.42898268,-1.0994471,0.06760877,-1.2203075,0.5060836,0.57372123
0.45697027,-1.0249159,-0.6081496,-0.78227186,-0.7742108,0.47294128,0.21741815,-0.65544784,0.93429214,-0.8152191,0.17221937,0.57372123
0.84617615,1.5477347,-1.2977655,-0.5942758,0.8220233,-1.3739915,-1.6161412,1.2265228,0.5628564,0.40004566,-1.0797697,-1.743007
-0.477124,-0.48645428,-0.3323032,-0.8240488,-0.46066487,-0.6464119,-0.029407144,-0.5792361,0.87238616,0.60259,0.0052876365,0.57372123
-0.94417095,0.3212384,-2.1942663,-0.8449373,-0.40365648,-1.3180238,-1.0695994,-1.1093808,0.93429214,-1.0177633,0.58954906,0.57372123
1.3910642,1.4280763,-0.47022644,-0.5524988,0.5369815,-1.2060885,-0.20571092,1.0244105,0.06760877,0.26501635,-0.66244006,-1.743007
-0.16575927,-1.0249159,0.35731265,0.05326654,-0.8882275,-0.08673533,-0.08229828,-0.29761392,-0.118109085,-0.27510127,0.25568563,0.57372123
0.6126525,-0.48645428,0.28835112,-0.7196065,-0.061606303,-0.030767675,0.094005495,-0.894017,-0.7990761,1.2777373,0.9234134,0.57372123
-0.32144144,-1.084745,-0.9529575,-0.7613834,-0.28963977,0.025199985,-0.029407144,-0.8078714,0.31523257,0.12998705,0.25568563,0.57372123
-0.5549651,-0.6061124,-0.19438015,0.5754781,-0.37515226,0.081167646,0.71106875,-0.055726938,-0.5514508,1.1427076,-0.32857582,0.57372123
-0.7106473,4.0605555,-2.1942663,-0.7196065,0.76501477,-0.7583472,-1.6161412,-0.108753264,2.2962246,0.12998705,0.58954906,-1.743007
2.0916343,3.970812,0.977967,-0.8449373,-0.28963977,0.19310296,1.2223496,0.63011974,-1.2324177,-0.27510127,-0.24511036,0.57372123
0.92401683,-0.8454287,-0.056456894,-0.5524988,-0.061606303,-0.8143149,-0.4701666,-0.17832935,-1.6038533,-0.5451603,-0.8293718,0.57372123
,0.59046924,-1.5736119,-0.67782956,0.1949313,-1.2060885,-1.7219235,-0.08554807,,1.0751929,0.67301536,-1.743007
0.30128768,-0.8454287,-0.40126494,-0.19739495,0.85052747,0.36100593,0.30557,0.53072256,-0.42763886,-0.74770445,-1.0797697,0.57372123
-0.32144144,0.65029824,-0.12541842,1.3274628,1.0785607,-0.4225413,-0.3291236,0.762656,-0.7990761,-0.61267495,-0.7459055,0.57372123
-0.94417095,-0.48645428,-1.1598423,-0.8658258,0.1094187,1.1445532,0.67580795,-0.38375947,-0.4895448,-0.14007197,-1.4970995,0.57372123
-0.94417095,-0.06765059,0.42627418,0.888805,-0.46066487,-0.08673533,0.14689665,0.2325309,1.5533532,-0.34261614,0.42261735,0.57372123
-0.6328062,-1.413805,-0.19438015,-0.9076026,-0.6031857,0.7527796,0.42898268,-1.0861955,-0.30382696,0.12998705,0.17221937,0.57372123
2.0137937,1.9067092,0.4952357,-0.46894494,0.76501477,-0.5344766,-0.9990779,1.3921981,0.93429214,1.2102222,0.8399471,-1.743007
1.235382,-0.42662507,-0.47022644,-0.092952654,-0.9167318,1.2005209,-0.29386282,-0.72834176,-2.1610084,-0.27510127,0.7564808,0.57372123
0.30128768,1.0092727,-1.1598423,-0.5524988,1.5346277,0.1371353,-0.7522526,0.26566988,-0.30382696,0.6701047,-0.24511036,-1.743007
-0.7106473,-0.6659414,1.2538133,1.0350242,-0.37515226,1.7042298,0.28793964,0.23914686,-2.2229145,-0.47764543,-1.1632352,0.57372123
-0.3992829,0.47081098,0.977967,0.888805,-0.061606303,2.0400357,2.0862381,1.2530458,0.06760877,-0.20758662,-1.2467015,0.57372123
-1.1776946,0.111836664,0.15042788,-0.26006037,-0.8597233,-0.5344766,-0.6817311,-1.3247447,1.1819174,-0.5451603,1.1738106,0.57372123
-0.3992829,-0.6061124,0.633159,-0.5316103,-0.489169,0.97665024,0.11163587,-1.384387,0.19142069,-0.6801896,1.2572769,0.57372123
-0.010077068,-0.6061124,-0.12541842,-0.88671416,-0.5461774,-1.0941532,-0.36438432,-1.8416378,-1.6038533,-1.1527926,1.6746064,0.57372123
0.84617615,-0.48645428,0.7021205,-0.7196065,0.67950225,-1.0941532,-1.5632501,0.8951922,-0.05620313,1.8178549,-0.91283804,-1.743007
-0.86632985,1.4280763,-0.6081496,-0.6151642,-0.34664813,-0.8143149,-0.8051437,-0.39037544,1.4914472,0.805134,1.6746064,-1.743007
1.0796998,-1.0249159,-0.26334167,-0.57338727,-0.26113564,0.4169736,0.6052865,-0.34730265,-0.7371701,0.19750169,0.25568563,0.57372123
-0.16575927,-0.30696705,0.2193894,-0.8449373,-0.5746816,0.6408443,-0.11755903,-1.1623875,0.5628564,0.60259,0.9234134,0.57372123
-0.5549651,1.6075637,-2.1942663,-0.67782956,1.107065,0.97665024,-0.9990779,0.23584875,2.4200366,1.1427076,0.8399471,-1.743007
-0.16575927,-0.18730882,1.3917364,-0.78227186,-0.7742108,-1.4299592,-0.9638171,-0.9602752,-0.922888,-0.6801896,-0.07817863,0.57372123
-0.24360035,-0.36679608,-0.12541842,-0.80316037,-0.26113564,0.8647149,0.28793964,-0.9602752,0.8104802,-1.0177633,0.5060836,0.57372123
1.5467464,-0.42662507,0.15042788,1.0559127,-0.37515226,1.0326179,1.9804559,0.8951922,-1.1086059,-0.8152191,-0.07817863,0.57372123
-0.6328062,0.47081098,2.9088914,1.5363474,0.56548554,0.97665024,1.6454787,1.0277284,-0.6133582,0.332531,-1.2467015,0.57372123
-0.6328062,-0.18730882,-0.26334167,-0.6151642,-0.489169,0.19310296,0.37609154,-1.735605,0.0057028197,-1.0177633,1.8415382,0.57372123
0.30128768,-0.8454287,0.28835112,-0.74049497,-0.37515226,-0.36657363,-0.08229828,-0.7714145,0.43904448,0.062472384,0.67301536,0.57372123
0.14560549,-0.12747979,-0.6771112,-0.78227186,-0.14711891,1.0885855,1.1165674,0.26566988,0.37713853,1.0751929,-1.3301678,0.57372123
-2.5788355,-0.69585603,0.5641975,-0.26006037,-0.7457066,-0.08673533,0.041114364,-1.8880088,2.1724126,-1.1527926,1.9250045,0.57372123
0.14560549,-1.084745,-0.12541842,1.7243435,-0.0045979335,0.1371353,0.9226333,1.1768341,-1.9752891,-0.61267495,-1.4970995,0.57372123
0.92401683,-0.9650869,0.7021205,-0.07206421,-0.5746816,-1.3180238,-0.6817311,-0.26447493,-0.3657329,-0.07255732,1.0068789,0.57372123
-0.78848875,-0.0078215655,-0.47022644,1.3901281,0.080914564,0.1371353,0.9755244,0.9912913,-0.4895448,0.19750169,-1.4970995,0.57372123
0.2234466,-0.06765059,0.4952357,1.4527934,0.25193956,-0.08673533,0.058744743,0.8951922,-0.3657329,-0.95024866,-0.91283804,0.57372123
0.30128768,-0.12747979,0.15042788,2.6956573,-0.061606303,0.7527796,1.4339142,2.0217402,0.0057028197,0.12998705,-1.2467015,0.57372123
1.1575406,1.1887602,-0.40126494,-0.6151642,1.1640733,-1.3180238,-1.4927285,0.9614701,0.31523257,0.4675607,-0.9963035,-1.743007
0.30128768,-0.8454287,-0.12541842,1.8287859,-0.0045979335,1.2564886,1.707185,1.4253371,-0.4895448,-0.47764543,-1.3301678,0.57372123
-0.24360035,-0.72577053,0.012504628,0.074155085,-0.43216062,-0.59044427,0.058744743,-0.575938,-0.30382696,0.12998705,0.58954906,0.57372123
-0.16575927,-0.9650869,1.1848518,-0.030287223,-0.46066487,0.19310296,0.16452701,-1.0928113,0.12951472,-0.8827338,1.4242085,0.57372123
-1.4112179,-0.6659414,0.28835112,-0.8240488,-0.7457066,2.4318094,0.094005495,-1.6362078,0.12951472,3.1006346,1.3407431,0.57372123
0.37912878,1.3682472,-0.7460728,-0.8240488,0.3659563,-1.4859267,-1.8805969,-0.039177194,-0.3657329,0.062472384,-0.5789738,-1.743007
-0.78848875,-0.5462833,1.11589,0.9514704,-0.34664813,2.65568,2.1920204,0.61357003,0.19142069,-0.41013077,-0.8293718,0.57372123
0.6126525,-0.9650869,0.35731265,-0.9493796,-0.20412728,0.30503827,-0.11755903,-1.5334927,-2.037195,-0.61267495,1.8415382,-1.743007
-0.86632985,-0.18730882,0.15042788,-0.5524988,-0.40365648,1.6202784,0.816851,-0.963593,0.31523257,-0.41013077,0.25568563,0.57372123
-0.08791816,1.9067092,-2.1942663,-0.6360526,-0.11861467,-1.3739915,-1.8453361,-0.503044,0.8104802,0.87264895,1.8415382,-1.743007
-0.5549651,0.7101274,-1.2288039,-0.6360526,1.6486443,-1.2060885,-1.3869463,0.8686889,2.7295678,0.805134,-0.5789738,-1.743007
-1.7225826,0.59046924,-1.9184197,2.7478783,-0.489169,0.4169736,0.21741815,1.2596618,0.93429214,0.26501635,-0.24511036,0.57372123
0.5348114,-0.7855997,0.4952357,-0.7196065,0.023906197,-0.5344766,0.3937219,-0.97352684,-1.0466999,-0.07255732,0.33915108,0.57372123
0.84617615,-0.48645428,0.35731265,-0.8449373,0.56548554,-1.2620561,-1.6337715,0.8951922,0.25332662,1.1427076,-0.7459055,-1.743007
-0.32144144,-0.18730882,-1.5736119,-0.8449373,-0.46066487,1.4243915,0.51713455,-0.827739,-0.18001504,-0.47764543,-0.41204208,0.57372123
-0.86632985,-0.6061124,-0.40126494,-0.78227186,-0.6601941,1.7042298,0.3232004,-1.4572809,-0.18001504,1.8853695,1.1738106,0.57372123
-0.16575927,0.05200746,-1.0219191,-0.9076026,-0.20412728,-1.3180238,0.058744743,-0.5726201,-0.5514508,-1.1527926,-0.66244006,0.57372123
1.5467464,0.5306402,1.3917364,-0.6569411,0.76501477,-0.9262502,-1.6337715,0.9614701,0.8104802,0.53507537,0.67301536,-1.743007
0.14560549,-0.48645428,-0.19438015,-0.36450264,-0.23263139,-0.9262502,-0.7522526,-1.0596724,-0.9847939,-0.5451603,0.7564808,0.57372123
-0.32144144,-0.7855997,-0.3323032,2.6538801,-0.40365648,0.5848766,0.53476495,1.7898067,0.50095046,-1.1527926,-1.4970995,0.57372123
0.067764394,1.4280763,-0.12541842,-0.6360526,0.5084773,-0.87028253,-1.0695994,0.6963977,1.4914472,0.40004566,-0.24511036,-1.743007
-0.3992829,-1.084745,0.15042788,-0.80316037,-0.8597233,-0.19867066,-0.11755903,-0.43015012,0.74857426,0.332531,-0.32857582,0.57372123
0.37912878,-0.12747979,2.0123909,1.3274628,-0.43216062,1.984068,1.2752408,1.074119,-1.3562297,0.062472384,-0.9963035,0.57372123
0.5348114,-0.9052578,-0.40126494,-0.6987181,-0.489169,-1.2620561,0.4818738,-0.1650777,-1.0466999,1.4127666,-0.5789738,0.57372123
1.1575406,-0.6659414,0.012504628,1.6616781,-0.34664813,0.24907061,0.9402636,1.6738399,-0.6133582,-0.41013077,-1.4136332,0.57372123
-0.94417095,-0.48645428,-0.19438015,-0.9284912,-0.68869823,-0.19867066,-0.34675395,-1.6892143,0.99619955,-0.61267495,1.5076748,0.57372123
